company,specific_origin,REF,review_date,cocoa_percent,company_location,rating,bean_type,broad_origin,Blend
Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,Vanuatu,Single origin
Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,Madagascar,Single origin
Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea,Single origin
Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,"Papua New Guinea,Vanuatu,Madagascar",Blend
Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25,,Dominican Republic,Single origin
Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,Peru,Single origin
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,Peru,Single origin
Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0,,Dominican Republic,Single origin
Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5,,Bolivia,Single origin
Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75,,Venezuela,Single origin
Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,Belize,Single origin
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0,,Nicaragua,Single origin
Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,Madagascar,Single origin
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,Madagascar,Single origin
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,,El Salvador,Single origin
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,,El Salvador,Single origin
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,,Honduras,Single origin
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,,Honduras,Single origin
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,,Nicaragua,Single origin
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,,Nicaragua,Single origin
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,,Brazil,Single origin
Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,Madagascar,Single origin
Metropolitan,South America,1688,2015,70.0,Netherlands,3.5,Trinitario,South America,Single origin
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,,Mexico,Single origin
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,Venezuela,Single origin
Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,Sao Tome,Single origin
Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,,,Single origin
Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,,,Single origin
Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,Sao Tome,Single origin
Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,,Dominican Republic,Single origin
Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,Madagascar,Single origin
Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,,Papua New Guinea,Single origin
Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,,,Single origin
Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,Belize,Single origin
Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad,Single origin
Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,,Dominican Republic,Single origin
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,,Venezuela,Single origin
Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,,Tanzania,Single origin
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,,Nicaragua,Single origin
Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,,Dominican Republic,Single origin
Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,,,Blend
Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,Bolivia,Single origin
Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,Indonesia,Single origin
Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero (Nacional),Ecuador,Single origin
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,,Ecuador,Single origin
Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,,Ecuador,Single origin
Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,,Ecuador,Single origin
Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti,Single origin
Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,,Brazil,Single origin
Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero (Parazinho),Brazil,Single origin
Mita,Tumaco,955,2012,65.0,Colombia,2.5,,Colombia,Single origin
Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,Belize,Single origin
Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,Belize,Single origin
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,Belize,Single origin
Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,,Dominican Republic,Single origin
Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,,Indonesia,Single origin
Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,,Peru,Single origin
Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,,Nicaragua,Single origin
Momotombo,Mombacho,661,2011,70.0,Nicaragua,2.75,,Nicaragua,Single origin
Momotombo,Oscuro,772,2011,70.0,Nicaragua,3.25,,Nicaragua,Single origin
Monarque,Oko Caribe,1812,2016,72.0,Canada,3.5,,Dominican Republic,Single origin
Monsieur Truffe,Papaua New Guinea,1391,2014,70.0,Australia,3.25,,Papua New Guinea,Single origin
Montecristi,Manabi,1654,2015,70.0,Ecuador,3.25,,Ecuador,Single origin
Montecristi,Manabi,1654,2015,63.0,Ecuador,3.5,,Ecuador,Single origin
Montecristi,Manabi,1658,2015,85.0,Ecuador,3.5,,Ecuador,Single origin
Muchomas (Mesocacao),Nicaragua,1462,2015,70.0,U.S.A.,3.5,,Nicaragua,Single origin
Muchomas (Mesocacao),Nicaragua,1462,2015,80.0,U.S.A.,3.5,,Nicaragua,Single origin
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,68.0,U.S.A.,2.75,,Tanzania,Single origin
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,71.0,U.S.A.,2.75,,Dominican Republic,Single origin
Mutari,"Ambanja, batch 1 SRB",1900,2016,68.0,U.S.A.,2.75,,Madagascar,Single origin
Mutari,"Tien Giang, batch 1 SRB",1900,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam,Single origin
Nahua,"Costa Rica, Oscuro",1049,2013,58.0,Costa Rica,2.5,,Costa Rica,Single origin
Nahua,"Costa Rica, Oscuro",1049,2013,70.0,Costa Rica,3.0,,Costa Rica,Single origin
Naive,Trinidad & Tobago,1046,2013,70.0,Lithuania,3.75,,"Trinidad,Tobago",Single origin
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru,Single origin
Naive,Grenada,867,2012,71.0,Lithuania,2.5,Trinitario,Grenada,Single origin
Na�ve,Nicaragua,1379,2014,70.0,Lithuania,3.25,Criollo,Nicaragua,Single origin
Na�ve,Chuao,1399,2014,75.0,Lithuania,2.75,Trinitario,Venezuela,Single origin
Na�ve,Barinas,1399,2014,70.0,Lithuania,3.0,,Venezuela,Single origin
Nanea,Criollo Blend,1007,2013,85.0,U.S.A.,3.5,,Hawaii,Blend
Nathan Miller,Peru,1403,2014,72.0,U.S.A.,2.25,,Peru,Single origin
Nathan Miller,Hispaniola,1403,2014,70.0,U.S.A.,2.5,,Dominican Republic,Single origin
Nathan Miller,Madagascar,1403,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar,Single origin
Nathan Miller,Ghana,1403,2014,70.0,U.S.A.,3.5,Forastero,Ghana,Single origin
Neuhaus (Callebaut),Papua New Guinea,531,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea,Single origin
Neuhaus (Callebaut),Manickchand Estate,230,2008,67.0,Belgium,3.75,Trinitario,Trinidad,Single origin
Neuhaus (Callebaut),Dark,135,2007,73.0,Belgium,1.0,,,Single origin
Neuhaus (Callebaut),West Africa,15,2006,73.0,Belgium,2.0,Forastero,West Africa,Single origin
Neuhaus (Callebaut),Sao Tome,15,2006,75.0,Belgium,2.75,Forastero,Sao Tome,Single origin
Neuhaus (Callebaut),Ocumare,24,2006,71.0,Belgium,3.0,Criollo,Venezuela,Single origin
Nibble,Patanemo,1526,2015,72.0,U.S.A.,2.25,Criollo,Venezuela,Single origin
Nibble,Elvesia P.,1526,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic,Single origin
Nibble,"Ambanja, Sambirano Valley",1526,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,Single origin
Nibble,Tumbes,1526,2015,72.0,U.S.A.,3.0,Criollo,Peru,Single origin
Night Owl,Peru,1022,2013,75.0,U.S.A.,2.75,,Peru,Single origin
Night Owl,Ecuador,1022,2013,75.0,U.S.A.,3.5,,Ecuador,Single origin
Noble Bean aka Jerjobo,Ghana,1295,2014,75.0,U.S.A.,3.0,Forastero,Ghana,Single origin
Noble Bean aka Jerjobo,Moho Valley,1299,2014,75.0,U.S.A.,3.0,Trinitario,Belize,Single origin
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75.0,U.S.A.,3.25,Forastero (Nacional),Peru,Single origin
Noir d' Ebine,Venezuela,837,2012,70.0,U.S.A.,3.0,,Venezuela,Single origin
Noir d' Ebine,Ecuador,841,2012,70.0,U.S.A.,3.0,,Ecuador,Single origin
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70.0,Nicaragua,3.0,,Nicaragua,Single origin
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,75.0,Nicaragua,2.75,,Nicaragua,Single origin
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador,Single origin
Nuance,"Ghana, 2013",1454,2015,70.0,U.S.A.,3.75,Forastero,Ghana,Single origin
Nuance,"Ecuador, 2013",1458,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador,Single origin
Nuance,"Canoabo, 2013",1458,2015,70.0,U.S.A.,3.0,Criollo,Venezuela,Single origin
Nuance,"Sambirano Valley, 2012",1458,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Nuance,La Red,1470,2015,70.0,U.S.A.,3.75,,Dominican Republic,Single origin
Nugali,Fazenda Leolinda,1876,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil,Single origin
Oakland Chocolate Co.,Jamaica,478,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica,Single origin
Obolo,Pangoa,1638,2015,70.0,Chile,3.75,Criollo,Peru,Single origin
Obolo,"Pangoa, w/ nibs",1638,2015,70.0,Chile,3.75,Criollo,Peru,Single origin
Ocelot,Virunga,1558,2015,70.0,Scotland,3.75,Forastero,Congo,Single origin
Ocelot,Piura,1558,2015,75.0,Scotland,4.0,Criollo,Peru,Single origin
Ocho,Sang Yum Coop,1760,2016,100.0,New Zealand,2.75,,Samoa,Single origin
Ocho,Sang Yum Coop,1760,2016,70.0,New Zealand,3.5,,Samoa,Single origin
Ocho,"PNG, Devotion",1411,2014,66.0,New Zealand,2.75,,Papua New Guinea,Single origin
Ocho,"PNG, Revolution",1411,2014,70.0,New Zealand,3.0,,Papua New Guinea,Single origin
Ocho,"PNG, Voodoo",1411,2014,88.0,New Zealand,3.25,,Papua New Guinea,Single origin
Ocho,"PNG, Nib Bar",1411,2014,74.0,New Zealand,3.5,,Papua New Guinea,Single origin
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad,Single origin
Ohiyo,Tanzania,1598,2015,70.0,U.S.A.,3.0,,Tanzania,Single origin
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,70.0,Germany,3.5,Criollo,Bolivia,Single origin
Olive and Sinclair,Dominican Republic prototype,486,2010,72.0,U.S.A.,3.0,,Dominican Republic,Single origin
Olive and Sinclair,Ghana prototype,486,2010,72.0,U.S.A.,3.0,Forastero,Ghana,Single origin
Olive and Sinclair,Dark 67,457,2009,67.0,U.S.A.,2.75,,"Ghana,Dominican Republic",Single origin
Olive and Sinclair,Dark 75,457,2009,75.0,U.S.A.,3.0,,"Ghana,Dominican Republic",Single origin
Olivia,Carribean-Raw,688,2011,76.0,Canada,2.0,,Carribean,Single origin
Olivia,Carribean,688,2011,76.0,Canada,2.75,,Carribean,Single origin
Olivia,Carribean,688,2011,85.0,Canada,2.75,,Carribean,Single origin
Olivia,Carribean-Raw,688,2011,85.0,Canada,3.0,,Carribean,Single origin
Omanhene,Ghana,693,2011,80.0,Ghana,2.75,Forastero,Ghana,Single origin
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,70.0,Iceland,3.75,Trinitario,Tanzania,Single origin
Omnom,Papua New Guinea,1247,2014,70.0,Iceland,3.0,,Papua New Guinea,Single origin
Omnom,Madagascar,1247,2014,66.0,Iceland,3.5,Trinitario,Madagascar,Single origin
organicfair,Maya Mountain,1161,2013,74.0,Canada,2.75,Trinitario,Belize,Single origin
organicfair,La Red,1165,2013,72.0,Canada,2.75,,Dominican Republic,Single origin
organicfair,Nicaraqua,1165,2013,72.0,Canada,2.75,Trinitario,Nicaragua,Single origin
organicfair,Caribe,1165,2013,72.0,Canada,3.0,,Dominican Republic,Single origin
organicfair,Mindo,1165,2013,72.0,Canada,3.0,Trinitario,Ecuador,Single origin
Original Beans (Felchlin),Papua Kerafat,1438,2014,68.0,Switzerland,2.75,,Papua New Guinea,Single origin
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,80.0,Switzerland,3.25,Blend,,Blend
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,66.0,Switzerland,3.75,,Bolivia,Single origin
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70.0,Switzerland,3.0,Forastero,Congo,Single origin
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,75.0,Switzerland,3.0,Criollo,Peru,Single origin
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,68.0,Switzerland,3.25,,Bolivia,Single origin
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,60.0,U.S.A.,3.0,Criollo,Hawaii,Single origin
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24,2006,60.0,U.S.A.,3.0,,Hawaii,Single origin
Orquidea,Peru,859,2012,65.0,Peru,3.0,,Peru,Single origin
Orquidea,Peru,859,2012,72.0,Peru,3.0,,Peru,Single origin
Pacari,"Sierra Nevada, Tutu Iku",1848,2016,70.0,Ecuador,4.0,,Colombia,Single origin
Pacari,Garaua,1415,2014,70.0,Ecuador,3.25,,Ecuador,Single origin
Pacari,Cumbia,1415,2014,70.0,Ecuador,3.5,,Ecuador,Single origin
Pacari,Montubia,1415,2014,70.0,Ecuador,3.75,,Ecuador,Single origin
Pacari,Tangara,1415,2014,70.0,Ecuador,4.0,,Ecuador,Single origin
Pacari,"Ecuador, raw",817,2012,85.0,Ecuador,2.75,,Ecuador,Single origin
Pacari,Piura,863,2012,70.0,Ecuador,4.0,,Peru,Single origin
Pacari,Nube- prototype,721,2011,70.0,Ecuador,3.5,,Ecuador,Single origin
Pacari,Esmeraldas,224,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador,Single origin
Pacari,Manabi,224,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador,Single origin
Pacari,Los Rios,224,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador,Single origin
Pacari,Raw,266,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador,Single origin
Pacari,Raw,266,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador,Single origin
Palette de Bine,Lachua,1720,2016,70.0,Canada,2.75,,Guatemala,Single origin
Palette de Bine,Maya Mtn,1720,2016,72.0,Canada,3.0,Trinitario,Belize,Single origin
Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,70.0,Canada,3.25,,Bolivia,Single origin
Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,70.0,Canada,3.25,Trinitario,Trinidad,Single origin
Palette de Bine,Kokoa Kamili,1574,2015,72.0,Canada,3.5,,Tanzania,Single origin
Palette de Bine,Lam Dong,1574,2015,72.0,Canada,3.75,Trinitario,Vietnam,Single origin
Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,72.0,Canada,2.75,,Bolivia,Single origin
Palette de Bine,Sambirano,1239,2014,78.0,Canada,3.75,Trinitario,Madagascar,Single origin
Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,75.0,Canada,2.75,,Ecuador,Single origin
Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,75.0,Canada,3.5,Blend,"Trinidad,Ecuador",Single origin
Palette de Bine,Gran Couva,1399,2014,70.0,Canada,3.75,Trinitario,Trinidad,Single origin
Pangea,Matasawalevu,1860,2016,76.0,Spain,3.0,,Fiji,Single origin
Park 75,South America,1363,2014,65.0,U.S.A.,3.5,,South America,Single origin
Parliament,Kilombero Valley,1856,2016,70.0,U.S.A.,3.25,,Tanzania,Single origin
Parliament,"Lachua, Q'egchi families",1542,2015,70.0,U.S.A.,3.5,,Guatemala,Single origin
Parliament,Alto Beni,1251,2014,70.0,U.S.A.,3.0,,Bolivia,Single origin
Parliament,Oko Caribe,1255,2014,70.0,U.S.A.,3.5,,Dominican Republic,Single origin
Pascha,Peru,1137,2013,55.0,Peru,2.5,,Peru,Single origin
Pascha,Peru,1137,2013,70.0,Peru,2.75,,Peru,Single origin
Patric,Signature Blend,636,2011,70.0,U.S.A.,3.75,Blend,,Blend
Patric,Madagascar,331,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar,Single origin
Patric,Madagascar,439,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar,Single origin
Patric,"Rio Caribe, Paria Penninsula",439,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,Single origin
Patric,Madagascar,196,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar,Single origin
Patric,"Piura, Choc. Garage Exclusive",1034,2013,67.0,U.S.A.,4.0,,Peru,Single origin
Paul Young,"Madagascar, w/ shell",1271,2014,73.0,England,2.25,Trinitario,Madagascar,Single origin
Paul Young,"Madagascar, w/ shell",1271,2014,64.0,England,2.75,Trinitario,Madagascar,Single origin
Peppalo,Dominican Republic,1454,2015,82.0,U.S.A.,3.0,,Dominican Republic,Single origin
Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon,Single origin
Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela,Single origin
Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad,Single origin
Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba,Single origin
Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru,Single origin
Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil,Single origin
Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,Single origin
Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,"Venezuela,Java",Single origin
Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador,Single origin
Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar,Single origin
Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,"Venezuela,Ghana",Single origin
Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico,Single origin
Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,Criollo,Indonesia,Single origin
Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela,Single origin
Pinellas,Wampusirpi Region,1772,2016,80.0,U.S.A.,2.5,,Honduras,Single origin
Pitch Dark,Tenor,1506,2015,62.0,U.S.A.,2.5,,Nicaragua,Single origin
Pitch Dark,Johe,1506,2015,80.0,U.S.A.,2.75,,Nicaragua,Single origin
Pitch Dark,Chuno,1510,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua,Single origin
Pitch Dark,Nicalizo,1510,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua,Single origin
Pitch Dark,Rugoso,1510,2015,80.0,U.S.A.,3.25,,Nicaragua,Single origin
Pitch Dark,Akesson Estate,1311,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar,Single origin
Pitch Dark,Namau Village,1315,2014,73.0,U.S.A.,2.5,Trinitario,Fiji,Single origin
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,U.S.A.,3.25,,Ecuador,Single origin
Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,U.S.A.,3.5,,Ecuador,Single origin
Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,U.S.A.,2.5,,Dominican Republic,Single origin
Pomm (aka Dead Dog),Peru,829,2012,82.0,U.S.A.,2.75,Criollo,Peru,Single origin
Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,U.S.A.,3.75,,Dominican Republic,Single origin
Potomac,"Cuyagua, 2013",1387,2014,70.0,U.S.A.,3.75,,Venezuela,Single origin
Potomac,Upala w/ nibs,647,2011,70.0,U.S.A.,3.5,Matina,Costa Rica,Single origin
Potomac,"Upala, Batch 18",654,2011,70.0,U.S.A.,3.0,Matina,Costa Rica,Single origin
Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,U.S.A.,2.75,,Peru,Single origin
Potomac,Bahia,789,2011,70.0,U.S.A.,3.5,,Brazil,Single origin
Potomac,"Upala, Batch 12",607,2010,82.0,U.S.A.,3.75,Matina,Costa Rica,Single origin
Pralus,Peru,1446,2015,75.0,France,3.25,,Peru,Single origin
Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela,Single origin
Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela,Single origin
Pralus,Cuyagua,451,2009,75.0,France,2.0,,Venezuela,Single origin
Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,Papua New Guinea,Single origin
Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar,Single origin
Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,,Dominican Republic,Single origin
Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,,Brazil,Single origin
Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,Sao Tome,Single origin
Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil,Single origin
Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,Tanzania,Single origin
Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,"Sao Tome,Principe",Single origin
Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad,Single origin
Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar,Single origin
Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia,Single origin
Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela,Single origin
Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica,Single origin
Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador,Single origin
Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu,Single origin
Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana,Single origin
Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia,Single origin
Pralus,Fortissima,93,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador,Single origin
Pralus,Cuba,99,2006,75.0,France,3.0,Trinitario,Cuba,Single origin
Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela,Ghana",Single origin
Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,"Criollo, Forastero","Indonesia,Ghana",Single origin
Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,England,3.5,,Ecuador,Single origin
Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,England,3.5,Trinitario,Grenada,Single origin
Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,England,3.5,Criollo,Madagascar,Single origin
Pump Street Bakery,Honduras,1688,2015,80.0,England,2.75,,Honduras,Single origin
Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,England,2.75,Trinitario,Venezuela,Single origin
Pump Street Bakery,Guantupi River,1223,2014,75.0,England,3.0,Forastero (Nacional),Ecuador,Single origin
Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,England,3.25,Trinitario,Madagascar,Single origin
Pump Street Bakery,Guantupi River,1227,2014,85.0,England,2.75,Forastero (Nacional),Ecuador,Single origin
Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,,Venezuela,Single origin
Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,,Brazil,Single origin
Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,,Brazil,Single origin
Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,,Brazil,Single origin
Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,,Brazil,Single origin
Q Chocolate,Brazil,935,2012,60.0,Brazil,3.0,,Brazil,Single origin
Q Chocolate,Brazil,935,2012,65.0,Brazil,3.25,,Brazil,Single origin
Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70.0,Mexico,2.75,Criollo,Mexico,Single origin
Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74.0,Mexico,3.0,Trinitario,Mexico,Single origin
Raaka,Amazon Basin Blend,1788,2016,70.0,U.S.A.,3.0,,"Peru,SMartin,Pangoa,Nacional",Blend
Raaka,Virunga,1708,2015,75.0,U.S.A.,2.75,Forastero,Congo,Single origin
Raaka,Madagascar,959,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar,Single origin
Raaka,La Red,785,2011,85.0,U.S.A.,3.5,,Dominican Republic,Single origin
Rain Republic,Suchitepequez E.,470,2010,70.0,Guatemala,2.75,,Guatemala,Single origin
